55.05	2.64274e-08
55.15	2.89353e-08
55.25	8.95841e-09
55.35	2.96207e-08
55.45	4.10268e-08
55.55	2.64715e-08
55.65	3.34377e-09
55.75	1.84775e-08
55.85	2.40209e-08
55.95	8.25812e-09
56.05	2.33996e-08
56.15	1.49903e-08
56.25	1.1595e-08
56.35	1.50906e-08
56.45	1.70024e-08
56.55	1.336e-08
56.65	5.12393e-09
56.75	1.42249e-08
56.85	2.17729e-08
56.95	5.05259e-09
57.05	2.31e-08
57.15	6.37211e-09
57.25	6.65503e-09
57.35	1.58878e-08
57.45	8.15297e-09
57.55	1.62657e-08
57.65	1.62793e-08
57.75	8.27244e-09
57.85	1.32336e-08
57.95	6.41006e-09
58.05	1.13746e-08
58.15	1.14024e-08
58.25	1.29436e-08
58.35	3.13977e-09
58.45	6.35389e-09
58.55	1.10903e-08
58.65	1.12342e-08
58.75	1.11171e-08
58.85	4.65283e-09
58.95	7.7074e-09
59.05	6.29098e-09
59.15	1.1392e-08
59.25	1.62294e-09
59.35	9.14396e-09
59.45	3.17561e-09
59.55	1.1158e-08
59.65	7.83998e-09
59.75	3.11485e-09
59.85	4.84986e-09
59.95	3.08281e-09
60.05	1.69515e-08
60.15	5.99216e-09
60.25	1.36176e-08
60.35	3.06624e-09
60.45	9.21994e-09
60.55	4.60344e-09
60.65	1.09029e-08
60.75	6.2627e-09
60.85	4.66229e-09
60.95	1.07767e-08
61.05	1.48843e-09
61.15	7.78372e-09
61.25	1.23824e-08
61.35	0
61.45	1.09966e-08
61.55	9.11285e-09
61.65	6.30123e-09
61.75	7.27616e-09
61.85	4.37661e-09
61.95	9.0526e-09
62.05	4.60545e-09
62.15	4.41254e-09
62.25	3.01955e-09
62.35	4.47327e-09
62.45	9.1787e-09
62.55	7.72321e-09
62.65	0
62.75	4.47558e-09
62.85	4.4477e-09
62.95	2.81028e-09
63.05	1.34108e-08
63.15	4.4592e-09
63.25	5.99819e-09
63.35	7.49895e-09
63.45	1.51647e-09
63.55	7.57102e-09
63.65	0
63.75	1.56089e-09
63.85	7.51991e-09
63.95	5.40619e-09
64.05	1.40314e-09
64.15	2.89673e-09
64.25	4.22501e-09
64.35	2.87652e-09
64.45	7.48141e-09
64.55	1.16817e-08
64.65	5.948e-09
64.75	1.49266e-09
64.85	2.93688e-09
64.95	2.83061e-09
65.05	0
65.15	2.90398e-09
65.25	1.52605e-09
65.35	5.80346e-09
65.45	2.89462e-09
65.55	4.47829e-09
65.65	4.28053e-09
65.75	4.32441e-09
65.85	1.51233e-09
65.95	5.74886e-09
66.05	8.45358e-09
66.15	6.95259e-09
66.25	5.73662e-09
66.35	5.6841e-09
66.45	4.02865e-09
66.55	2.71986e-09
66.65	2.7861e-09
66.75	4.29712e-09
66.85	4.26626e-09
66.95	3.98706e-09
67.05	2.80718e-09
67.15	4.12791e-09
67.25	1.33887e-09
67.35	2.70906e-09
67.45	8.41571e-09
67.55	2.8125e-09
67.65	4.18495e-09
67.75	0
67.85	4.33399e-09
67.95	2.8915e-09
68.05	0
68.15	5.49386e-09
68.25	2.8853e-09
68.35	4.02989e-09
68.45	2.7551e-09
68.55	1.30312e-09
68.65	1.4042e-09
68.75	1.33005e-09
68.85	1.43295e-09
68.95	1.4066e-09
69.05	2.74855e-09
69.15	1.39735e-09
69.25	4.23115e-09
69.35	0
69.45	5.33262e-09
69.55	0
69.65	0
69.75	0
69.85	5.27098e-09
69.95	0
70.05	4.10507e-09
70.15	0
70.25	5.3949e-09
70.35	0
70.45	0
70.55	2.66795e-09
70.65	0
70.75	0
70.85	2.65577e-09
70.95	1.27957e-09
71.05	2.73225e-09
71.15	0
71.25	2.71797e-09
71.35	0
71.45	5.38024e-09
71.55	1.27741e-09
71.65	0
71.75	0
71.85	5.25788e-09
71.95	2.62383e-09
72.05	5.28416e-09
72.15	2.58472e-09
72.25	0
72.35	2.49137e-09
72.45	2.64924e-09
72.55	0
72.65	1.26664e-09
72.75	1.31347e-09
72.85	2.50251e-09
72.95	2.48575e-09
73.05	0
73.15	2.69242e-09
73.25	1.25343e-09
73.35	2.64155e-09
73.45	3.73355e-09
73.55	2.59949e-09
73.65	2.66451e-09
73.75	1.34812e-09
73.85	1.21784e-09
73.95	1.19304e-09
74.05	3.71953e-09
74.15	0
74.25	3.82227e-09
74.35	1.30713e-09
74.45	2.51824e-09
74.55	1.33437e-09
74.65	1.33269e-09
74.75	1.22909e-09
74.85	1.21442e-09
74.95	1.17484e-09
75.05	0
75.15	1.25368e-09
75.25	0
75.35	1.24513e-09
75.45	0
75.55	1.31786e-09
75.65	3.85599e-09
75.75	1.17717e-09
75.85	0
75.95	0
76.05	1.25664e-09
76.15	0
76.25	1.28459e-09
76.35	3.71643e-09
76.45	1.23859e-09
76.55	2.3183e-09
76.65	1.25521e-09
76.75	1.26713e-09
76.85	0
76.95	1.27536e-09
77.05	0
77.15	1.19949e-09
77.25	0
77.35	1.28122e-09
77.45	0
77.55	0
77.65	1.26053e-09
77.75	0
77.85	3.6001e-09
77.95	3.50024e-09
78.05	0
78.15	1.27642e-09
78.25	0
78.35	0
78.45	1.1774e-09
78.55	1.27005e-09
78.65	0
78.75	2.37452e-09
78.85	0
78.95	0
79.05	0
79.15	1.11556e-09
79.25	1.14503e-09
79.35	0
79.45	1.11286e-09
79.55	0
79.65	0
79.75	0
79.85	0
79.95	0
80.05	2.27904e-09
80.15	1.21019e-09
80.25	0
80.35	1.23817e-09
80.45	0
80.55	0
80.65	0
80.75	2.4095e-09
80.85	0
80.95	0
81.05	1.13629e-09
81.15	0
81.25	0
81.35	1.22589e-09
81.45	0
81.55	0
81.65	0
81.75	0
81.85	1.07813e-09
81.95	1.19528e-09
82.05	0
82.15	0
82.25	0
82.35	1.18881e-09
82.45	1.17671e-09
82.55	0
82.65	1.17272e-09
82.75	0
82.85	0
82.95	0
83.05	0
83.15	1.16321e-09
83.25	0
83.35	2.20678e-09
83.45	1.08799e-09
83.55	0
83.65	0
83.75	0
83.85	0
83.95	0
84.05	1.15173e-09
84.15	0
84.25	1.18256e-09
84.35	0
84.45	0
84.55	1.05353e-09
84.65	0
84.75	0
84.85	0
84.95	0
85.05	0
85.15	1.12227e-09
85.25	0
85.35	2.30088e-09
85.45	2.28466e-09
85.55	0
85.65	1.06171e-09
85.75	0
85.85	1.05371e-09
85.95	0
86.05	1.15719e-09
86.15	0
86.25	0
86.35	0
86.45	0
86.55	0
86.65	0
86.75	0
86.85	0
86.95	0
87.05	0
87.15	1.11654e-09
87.25	2.02334e-09
87.35	0
87.45	0
87.55	0
87.65	1.13554e-09
87.75	1.10873e-09
87.85	1.00658e-09
87.95	0
88.05	0
88.15	0
88.25	0
88.35	0
88.45	0
88.55	0
88.65	1.02498e-09
88.75	0
88.85	0
88.95	0
89.05	0
89.15	0
89.25	0
89.35	1.07501e-09
89.45	1.01711e-09
89.55	0
89.65	0
89.75	1.01218e-09
89.85	0
89.95	0
90.05	2.05216e-09
90.15	1.00762e-09
90.25	0
90.35	0
90.45	0
90.55	1.06908e-09
90.65	0
90.75	0
90.85	0
90.95	0
91.05	0
91.15	0
91.25	0
91.35	0
91.45	0
91.55	0
91.65	0
91.75	0
91.85	0
91.95	0
92.05	1.043e-09
92.15	0
92.25	0
92.35	1.0552e-09
92.45	1.04502e-09
92.55	0
92.65	0
92.75	0
92.85	0
92.95	0
93.05	0
93.15	0
93.25	0
93.35	0
93.45	0
93.55	0
93.65	0
93.75	0
93.85	0
93.95	0
94.05	0
94.15	0
94.25	0
94.35	0
94.45	0
94.55	0
94.65	0
94.75	0
94.85	0
94.95	0
95.05	0
95.15	0
95.25	0
95.35	0
95.45	0
95.55	0
95.65	0
95.75	0
95.85	0
95.95	0
96.05	0
96.15	0
96.25	0
96.35	0
96.45	9.9515e-10
96.55	0
96.65	0
96.75	0
96.85	0
96.95	0
97.05	0
97.15	0
97.25	0
97.35	0
97.45	0
97.55	0
97.65	0
97.75	0
97.85	0
97.95	0
98.05	0
98.15	0
98.25	0
98.35	0
98.45	0
98.55	0
98.65	0
98.75	0
98.85	0
98.95	0
99.05	0
99.15	0
99.25	0
99.35	0
99.45	0
99.55	0
99.65	0
99.75	0
99.85	0
99.95	0
