# Energy (GeV)          (numu/m^2/GeV/POT)      (anue/m^2/GeV/POT)              (nutau/m^2/GeV/POT)
#       (nue/m^2/GeV/POT)               (nutau/m^2/GeV/POT)     (anumu/m^2/GeV/POT)
30.625	2.40121e-15	1.86572e-13	0	1.61654e-15	1.50809e-13	0
30.875	4.92686e-15	1.22152e-13	0	1.60732e-15	1.02702e-13	0
31.125	2.53483e-15	1.14661e-13	0	2.56586e-15	1.34251e-13	0
31.375	2.47402e-15	5.27713e-14	0	1.0227e-15	9.62977e-14	0
31.625	2.58941e-15	8.50808e-14	0	0	7.13215e-14	0
31.875	1.03916e-15	9.36922e-14	0	1.73954e-15	9.04253e-14	0
32.125	3.53864e-15	9.99535e-14	0	8.43936e-16	8.95476e-14	0
32.375	2.5718e-15	9.0868e-14	0	4.64602e-16	1.15956e-13	0
32.625	1.29175e-15	1.05056e-13	0	8.29114e-16	6.35992e-14	0
32.875	1.26119e-15	7.27752e-14	0	6.21744e-16	6.6169e-14	0
33.125	3.12307e-15	5.27197e-14	0	1.92672e-15	6.35591e-14	0
33.375	6.03812e-16	1.22357e-13	0	0	6.28976e-14	0
33.625	1.96718e-15	1.0657e-13	0	1.40867e-15	5.56178e-14	0
33.875	2.03428e-15	1.00235e-13	0	8.2287e-16	4.47621e-14	0
34.125	5.08897e-15	6.56984e-14	0	0	4.75203e-14	0
34.375	1.34751e-15	1.26401e-13	0	0	4.82494e-14	0
34.625	6.30007e-16	5.18248e-14	0	7.36031e-16	1.26577e-13	0
34.875	1.35803e-15	4.7842e-14	0	0	4.3874e-14	0
35.125	2.70895e-15	8.40769e-14	0	6.5149e-16	4.58945e-14	0
35.375	0	4.8459e-14	0	0	3.8294e-14	0
35.625	1.61627e-15	7.07094e-14	0	5.7353e-16	4.30266e-14	0
35.875	1.79745e-15	4.78386e-14	0	9.89446e-16	3.56505e-14	0
36.125	6.46575e-14	1.06074e-13	0	0	4.71299e-14	0
36.375	3.60501e-15	1.06019e-13	0	5.44343e-16	4.19269e-14	0
36.625	2.13219e-15	4.35395e-14	0	8.98252e-16	2.98117e-14	0
36.875	1.45937e-15	5.36377e-14	0	0	3.48068e-14	0
37.125	3.62218e-15	1.00502e-13	0	1.20377e-15	3.06412e-14	0
37.375	2.64034e-15	4.26852e-14	0	1.46662e-15	3.15681e-14	0
